LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Pic_src,Featured_wines,Recomm_foods
V928622,34.95,LAN Gran Reserva 2010,"An impressive follow up to the 2008 tasted for last year's report, this intensely coloured GranReserva is still very youthful, reflecting the freshness and concentration of the 2010 vintage.Modern, aromatic and stylishly oaked with glossy blackberry fruit. Drink 2019-2026. Score - 93. (Tim Atkin, MW, timatkin.com, Rioja Special Report 2018)",750,13.5,Rioja,Spain,"Bodegas Lan, S.A.",4.0,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/928622.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V42929,26.95,LAN Reserva 2009,"A Rioja that shows many of the hallmarks of a more modern fresher style, without losing its Rioja soul. No real leather or earth here, but quality fruit and ripe tannin, and not overloaded with oak. Works very well. December 2015. Score - 3.5 Stars (out of 5). (Bill Zacharkiw, winealign.com, Dec. 14, 2015)",750,13.5,Rioja,Spain,"Bodegas Lan, S.A.",5.0,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/042929.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L534791,108.0,Lancaster Estate Cabernet Sauvignon 2014,"Breathe in the fragrant dark cherry, raspberry and floral notes of this irrepressibly flavourful blend of five red Bordeaux varietals, and prepare for a cascade of blackberry, currant, vanilla and spicy dark chocolate. Excellently structured and so silky on the palate, its flavours continue to expand over a drawn-out finish.",750,15.0,California,USA,Foley Family Wines Inc.,,,,,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V10472,99.95,Lancaster Estate Winemaker's Cuvée 2016,"The 2016 Winemaker's Cuvée is medium to deep garnet-purple in color and scented of cassis, blackberries and preserved plums with suggestions of cedar chest, wood smoke, dried herbs and tapenade plus a waft of charcoal. Full-bodied with tons of black fruit and wood-inspired flavors, it has a solid line of ripe tannins and plenty of freshness, finishing long. Drink Date: 2018-2032. Score - 94. (Lisa Perrotti-Brown, MW, robertparker.com, June 29, 2018)",750,15.1,California,USA,Foley Family Wines Inc.,6.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon/Merlot,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L710417,27.65,Lanciola Chianti Classico Le Masse di Greve 2015,"Lanciola Winery, situated in the hills of Florence, sources the grapes for Le Masse from their nearby vineyard in Greve. The rustic red features floral and cherry aromas, flavours of ripe cherry, currant fruit and toasted herb and a long, lingering finish. Savour every sip with simple red meat dishes or mature cheeses.",750,14.0,,Italy,Azienda Agricola Lanciola Sa.S,,,,,Sangiovese Blend,https://www.lcbo.com/content/dam/lcbo/products/710417.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L710425,63.4,Lanciola Chianti Classico Le Masse di Greve Gran Selezione 2011,"This classic Italian red opens with dried cherry and leather, followed by juicier notes of plum and ripe black fruit riding out the finish. Thinking about lamb chops for dinner? Meet your spot-on match.",750,14.5,,Italy,Azienda Agricola Lanciola Sa.S,,,,,Sangiovese Blend,https://www.lcbo.com/content/dam/lcbo/products/710425.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L710466,40.15,Lanciola Chianti Classico Le Masse di Greve Riserva 2015,"Elevate any meal with the subtle elegance of this quiet stunner. Aged for two years, it's brimming with cherry and cassis, with notes of almond and spice rounding out the finish. Try it with beef or veal.",750,14.5,,Italy,Azienda Agricola Lanciola Sa.S,,,,,Sangiovese Blend,https://www.lcbo.com/content/dam/lcbo/products/710466.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V161398,19.95,Lander-Jenkins Cabernet Sauvignon 2017,,750,13.5,California,USA,Round Hill Cellars,4.0,D - Dry,Fruity,Medium-bodied,Cabernet Sauvignon Blend,https://www.lcbo.com/content/dam/lcbo/products/161398.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L462159,23.95,Lander-Jenkins California Pinot Noir 2016,"Absolutely brimming with an intensity of concentrated flavours, from the tart of cranberry and raspberry to more quenching wild berries, it's wrapped in berry aromas with an edge of clove and floral notes.",750,13.5,California,USA,Rutherford Wine Company,,,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/462159.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V521393,69.0,Lang & Reed Two Fourteen Cabernet Franc 2013,"Named for a Loire Valley clone, this New World wine aspires to an Old World sensibility and achieves it in its floral invitation and bright, peppery overtones. Coiled within its thickness of tannin and dense cherry are ethereal, earthy whispers of intrigue and acidity. This is a lively, lovely wine. Score - 91. (Virginie Boone, Wine Enthusiast, Aug. 1, 2016)",750,14.06,California,USA,Lang & Reed Wine Company,3.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Franc,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V367359,39.95,Lange Pinot Noir 2015,"Aromas of blueberries and dried strawberries. Dusty character to the tannins. Medium to full body and a soft and fresh finish. Drink now.  Score - 92. (James Suckling, jamessuckling.com, Dec. 15, 2017)",750,13.2,Oregon,USA,"Lange Winery, Llc",4.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/367359.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V635193,58.0,Lange Reserve Pinot Noir 2014,"Pale to medium ruby-purple in color, the 2014 Pinot Noir Reserve offers-up notions of red and black raspberries over notes of rose petals, anise, cedar, lavender and black soil. The medium-bodied palate is elegantly fruited, though it has a bit of oak poking through. Chewy textured and with ample freshness, if finishes long and a little woody. Drink Date: 2017-2021.  Score - 90+. (Lisa Perrotti-Brown, MW, robertparker.com, Aug. 31, 2017)",750,13.8,Oregon,USA,"Lange Winery, Llc",4.0,XD - Extra Dry,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V575480,24.95,Lange Twins Old Vine Zinfandel 2015,"Tantalizing oak and rich fruit flavors vie for attention in this full-bodied, firmly tannic and well-structured wine. It has plenty of concentration with, boysenberry jam aromas, lush fruit and chocolate flavors. Best Buy.  Score - 90. (Jim Gordon, Wine Enthusiast, Sept. 1, 2018)",750,14.8,California,USA,Lcf Wines,6.0,D - Dry,Smooth,Full-bodied,Zinfandel,https://www.lcbo.com/content/dam/lcbo/products/575480.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L876193,15.3,Langhe DOC Nebbiolo Suris Jvan 2017,"Surìsjvan, or 'Smile of Ivan', is dedicated to Claudio's son. Made with organically farmed fruit, the Lange Nebbiolo Surisjvan exhibits dark spice, mature fruit and black cherry. There's a strong note of cherry sweetness that penetrates the back of the palate. The wine rests in lightly toasted barrique for 15 months and you definitely get some oak spice on the close. Organic.",750,14.0,,Italy,Azienda Agricola Icardi,,,,,Nebbiolo,https://www.lcbo.com/content/dam/lcbo/products/876193.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V546234,16.25,Lantides Goldvine Cabernet Sauvignon 2015,"Silver Medal winner at the 2017 Concours Mondial de Bruxelles, this 100% Cabernet Sauvignon is silky and balanced with ripe blackcurrant, red berry, vanilla and clove character. Pair it with mildly spiced beef or lamb burgers. (Vintages panel, Aug. 2017)",750,14.1,Peloponnese,Greece,Lantides Panikos,2.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/546234.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V286708,19.95,Lantides Neméa Agiorgitiko 2015,"100% Agiorgitiko. Plums, dark chocolate and sweet spice lead the way to a full bodied palate; an elegant and delicious wine.  Score - 90. (Decanter World Wine Awards, 2017)",750,13.0,Peloponnese,Greece,Lantides Panikos,3.0,XD - Extra Dry,Firm,Full-bodied,Agiorgitiko,https://www.lcbo.com/content/dam/lcbo/products/286708.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L831297,22.2,Lapa dos Gaivoes 2014,"Ripe and juicy with a hint of violet, earthy spice and swathes of blueberry and plum. Bright acidity and fruit make this an ideal Tapas red to be paired with anything from grilled fish to pickled vegetables and beef tartar.",750,14.0,,Portugal,Soc. Ag. Joao T.M. Barbosa + F,,,,,Aragonez/Trincadeira/Castelão/ Alicante Bouschet,https://www.lcbo.com/content/dam/lcbo/products/831297.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L573567,22.3,Lapalus Macon Pierreclos Red 2016,"Made from Gamay grown on sandy soil. An intense fruity nose, with notes of black currant , cherry and raspberry. Very aromatic and juicy with ripe tannins and a good acidity . Good balance. A good value. Will be perfect with roasted / grilled meat.",750,12.5,Burgundy,France,Diva,,,,,Gamay,https://www.lcbo.com/content/dam/lcbo/products/573567.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V103705,16.25,Laplace Madiran 2015,,750,14.0,Southwest,France,Pierre Laplace Prop-Viticulteur,4.0,XD - Extra Dry,Firm,Full-bodied,Tannat Blend,https://www.lcbo.com/content/dam/lcbo/products/103705.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V947929,27.95,Lapostolle Cuvée Alexandre Cabernet Sauvignon 2015,"A very complex cabernet with violet, blackcurrant and lavender character. Some mint. Full body, firm and velvety tannins and a cedar and hazelnut finish. Made from biodynamically grown grapes. Drink or hold. Score - 94. (James Suckling, jamessuckling.com, March 16, 2018)",750,14.5,Colchagua Valley,Chile,Lapostolle S.A.,6.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon Blend,https://www.lcbo.com/content/dam/lcbo/products/947929.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V514166,16.95,Lapostolle Gran Selección Cabernet Sauvignon 2015,"Fresh blackcurrants and crushed black pepper and violets. The tension and fruit are so precise with grainy tannins and a savory, umami character that permeates right through the juicy finish. Drink now.  Score - 91. (James Suckling, jamessuckling.com, March 16, 2018)",750,14.1,Rapel Valley,Chile,Lapostolle S.A.,7.0,D - Dry,Smooth,Full-bodied,Cabernet Sauvignon/Syrah,https://www.lcbo.com/content/dam/lcbo/products/514166.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V539791,70.0,Lapostolle Le Petit Clos Red Blend 2014,"The 2014 'Le Petit Clos' is a simply fascinating wine composed of 40% Cabernet Sauvignon, 30% Carmenére, 28% Merlot and 2% Petit Verdot which spent 18 months in new 225L French oak for 8 months, followed by an additional 18 months in a combination of new and seasoned French oak barrels and vats. While its name suggests this may be something 'petit', that couldn't be further from the case for this majestic red, as it bursts opens with profound aromas of blackberries and dark currants woven together with spices, cedar, spring floral, chocolate, roasted coffee and hints of loamy notes. This palate is remarkably dense and concentrated, with plush layers of ripe dark fruits, spices and cedar notes building on the long multidimensional finish. A simply incredible wine, which is simply delicious now, yet possesses the potential to thrive in the cellar for many years. (Best 2017-2029). Score - 94. (Joe D'Angelo, internationalwinereport.com, Sept. 2017)",750,14.8,Colchagua Valley,Chile,Domaines Bournet-Lapostolle Chile,4.0,XD - Extra Dry,Firm,Full-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L315068,69.75,Largeot Beaune 1er cru les Beaumont 2016,"Shows aromas that include small red fruits, vanilla and some floral accents (rose and jasmine). Good density on the palate, with present but silky tannins that will assure an elegant evolution.",750,13.5,Burgundy,France,Diva,,,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/315068.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V635672,219.0,Larkmead Cabernet Sauvignon 2014,"Loads of blue fruits and wet earth with hints of mushrooms. Full body, round and juicy tannins and a savory finish. Edgy fresh acidity. Lightly chewy. Needs two or three years to soften but already beautiful. Score - 95. (James Suckling, jamessuckling.com, May 5, 2017)",750,14.7,California,USA,Larkmead Vineyards,,XD - Extra Dry,,,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L618537,33.95,Larry Cherub Yard Riversdale Cabernet Sauvignon 2016,"This wine has a beautiful ruby-red hue that is a noticeably rich wine with plummy fruits on the nose. The palate is seductively dusky with juicy fruits, integrated oak and velvety tannins. The finish is long and gentle. If you are epicurious and time-permitting, this stunning wine should be accompanied by a girello of beef braised with red wine, tomatoes and dark chocolate.",750,14.0,,Australia,Distribution Internationale De,,,,,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/618537.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L407494,15.0,Las Mulas Cabernet Sauvignon Reserva Organic,"Deep ruby in colour; subtle aromas of raspberry and cassis, with notes of mint and spice; dry, with medium body, low acidity and fine-textured, supple tannins; flavours of cassis and raspberry, supported by vanilla, and savoury notes of spice and mint; fruit flavours linger on a lengthy finish.",750,13.5,Central Valley,Chile,Soc. Vinicola Miguel Torres Ltda.,4.0,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/407494.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L454868,14.95,Las Mulas Merlot Reserva Organic,"Deep ruby with purple highlights; the nose offers moderate aromas of mixed red berry, plum, black cherry, and toasted oak; the palate is dry and medium-bodied with medium acid and tannins with concentrated flavours of black cherry, plum and vanilla followed by a medium length finish.",750,13.5,Central Valley,Chile,Soc. Vinicola Miguel Torres Ltda.,6.0,D - Dry,Fruity,Medium-bodied,Merlot,https://www.lcbo.com/content/dam/lcbo/products/454868.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Tomahawk Steak with Grilled Wild Mushrooms', 'Joel’s Favourite Ribs', 'Beef with Cabernet Sauce']"
V544726,45.95,Las Quebradas Monastrell 2015,"I also tasted the 2015 Las Quebradas, where they have never used herbicides or insecticides and it's organically farmed. It was a very good year, with very healthy grapes. It is a little more austere, a little closed, but will be a beautiful wine. It's a slightly cooler year, and it produced a wine for the long haul. The tannins are fine-grained, a little chalky, with some rusticity showing the character of the Monastrell grape as well as the Mediterranean character, and especially the limestone-rich soils where the grapes are grown. Mediterranean finesse. Drink Date: 2018-2025.  Score - 94+. (Luis Gutiérrez, robertparker.com, Dec. 29, 2017)",750,14.5,Alicante,Spain,Enrique Mendoza,6.0,D - Dry,Smooth,Full-bodied,Monastrell (Mourvèdre),https://www.lcbo.com/content/dam/lcbo/products/544726.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L69914,23.95,Latour Pinot Noir,"Ruby colour. Dark cherry and raspberry fruit with an underlying herbal note; dry, medium-bodied with berry fruit and earth flavours.",750,13.0,Burgundy,France,Maison Louis Latour,2.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/069914.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['New Potato Gratin with Leeks and Spinach', 'Indian-Spiced Lamb with Roasted Vegetable Raita', 'Grilled Zucchini Pepper Wraps with Lemon-Grass Aïoli']"
L297630,12.85,Latour Pinot Noir,"Ruby colour. Dark cherry and raspberry fruit with an underlying herbal note; dry, medium-bodied with berry fruit and earth flavours.",375,13.0,Burgundy,France,Maison Louis Latour,2.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/297630.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Potato & Sage Soufflé', 'Lamb-Stuffed Vidalia Onions', 'Grilled Potatoes with Horseradish Aïoli']"
